"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","TMAX","TMIN","WT01","WT03","WT04","WT05","WT06","WT11"
"US1KSNM0010","39.5811","-96.2034","384.4","2016-10-26","0.57",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-11-03","0.07",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-11-07","0.00",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-11-22","0.21",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-11-23","0.78",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-11-28","0.10",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-12-04","0.51",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-12-18","0.15",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-12-25","0.09",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-12-26","0.14",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2017-01-05","0.23",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2017-01-16","0.92",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2017-01-17","0.08",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2017-01-21","0.03",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2017-02-20","0.35",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2017-03-12","0.04",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2017-03-24","0.01",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2017-03-25","0.90",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2017-03-26","0.07",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2017-03-27","0.35",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2017-03-29","1.02",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2017-03-30","1.28",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2017-03-31","0.15",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2017-04-02","0.08",,,,,,,,,
