"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","TMAX","TMIN","WT01","WT05"
"USC00142835","37.8421","-94.7083","257.6","2011-07-21","0.00",,"101","79",,
"USC00142835","37.8421","-94.7083","257.6","2011-07-22","0.00",,"102","83",,
"USC00142835","37.8421","-94.7083","257.6","2011-07-23","0.00",,"103","81",,
"USC00142835","37.8421","-94.7083","257.6","2011-07-24","0.00",,"105","77",,
"USC00142835","37.8421","-94.7083","257.6","2011-07-25","0.12",,"105","73",,
"USC00142835","37.8421","-94.7083","257.6","2011-07-26",,,"102","73",,
"USC00142835","37.8421","-94.7083","257.6","2011-07-27","0.00",,"100","79",,
"USC00142835","37.8421","-94.7083","257.6","2011-07-28","0.00",,"103","81",,
"USC00142835","37.8421","-94.7083","257.6","2011-07-29","0.00",,"101","78",,
"USC00142835","37.8421","-94.7083","257.6","2011-07-30","0.00",,"102","76",,
"USC00142835","37.8421","-94.7083","257.6","2011-07-31","0.80",,"96","75",,
"USC00142835","37.8421","-94.7083","257.6","2011-08-01","0.00",,"103","77",,
"USC00142835","37.8421","-94.7083","257.6","2011-08-02","0.00",,"108","84",,
"USC00142835","37.8421","-94.7083","257.6","2011-08-03","0.00",,"110","80",,
"USC00142835","37.8421","-94.7083","257.6","2011-08-04","1.24",,"101","69",,
"USC00142835","37.8421","-94.7083","257.6","2011-08-05",,,"97","72",,
"USC00142835","37.8421","-94.7083","257.6","2011-08-06","0.00",,"99","80",,
"USC00142835","37.8421","-94.7083","257.6","2011-08-07","0.00",,"97","74",,
"USC00142835","37.8421","-94.7083","257.6","2011-08-08","0.00",,"103","68",,
"USC00142835","37.8421","-94.7083","257.6","2011-08-09","0.00",,"82","69",,
"USC00142835","37.8421","-94.7083","257.6","2011-08-10","0.10",,"94","67",,
"USC00142835","37.8421","-94.7083","257.6","2011-08-11","0.00",,"82","65",,
"USC00142835","37.8421","-94.7083","257.6","2011-08-12","0.00",,"88","69",,
"USC00142835","37.8421","-94.7083","257.6","2011-08-13","1.00",,"84","65",,
"USC00142835","37.8421","-94.7083","257.6","2011-08-14","0.00",,"89","63",,
"USC00142835","37.8421","-94.7083","257.6","2011-08-15","0.00",,"87","70",,
"USC00142835","37.8421","-94.7083","257.6","2011-08-16","0.00",,"93","71",,
"USC00142835","37.8421","-94.7083","257.6","2011-08-17","0.00",,"93","71",,
"USC00142835","37.8421","-94.7083","257.6","2011-08-18","0.00",,"92","72",,
"USC00142835","37.8421","-94.7083","257.6","2011-08-19","0.00",,"95","78",,
"USC00142835","37.8421","-94.7083","257.6","2011-08-20","0.00",,"95","70",,
"USC00142835","37.8421","-94.7083","257.6","2011-08-21","0.00",,"84","70",,
"USC00142835","37.8421","-94.7083","257.6","2011-08-22","0.00",,"93","71",,
"USC00142835","37.8421","-94.7083","257.6","2011-08-23","0.00",,"94","73",,
"USC00142835","37.8421","-94.7083","257.6","2011-08-24","0.00",,"99","80",,
"USC00142835","37.8421","-94.7083","257.6","2011-08-25","0.00",,"103","64",,
"USC00142835","37.8421","-94.7083","257.6","2011-08-26","0.00",,"90","56",,
"USC00142835","37.8421","-94.7083","257.6","2011-08-27","0.00",,"96","59",,
"USC00142835","37.8421","-94.7083","257.6","2011-08-28","0.00",,"98","68",,
"USC00142835","37.8421","-94.7083","257.6","2011-08-29","0.00",,"98","68",,
"USC00142835","37.8421","-94.7083","257.6","2011-08-30","0.00",,"94","74",,
"USC00142835","37.8421","-94.7083","257.6","2011-08-31","0.00",,"93","72",,
"USC00142835","37.8421","-94.7083","257.6","2011-09-01","0.00",,"104","82",,
"USC00142835","37.8421","-94.7083","257.6","2011-09-02","0.00",,"103","78",,
"USC00142835","37.8421","-94.7083","257.6","2011-09-03","0.00",,"100","73",,
"USC00142835","37.8421","-94.7083","257.6","2011-09-04","0.30",,"99","62",,
"USC00142835","37.8421","-94.7083","257.6","2011-09-05","0.00",,"78","54",,
"USC00142835","37.8421","-94.7083","257.6","2011-09-06","0.00",,"75","48",,
"USC00142835","37.8421","-94.7083","257.6","2011-09-07","0.00",,"78","48",,
"USC00142835","37.8421","-94.7083","257.6","2011-09-08","0.00",,"80","56",,
"USC00142835","37.8421","-94.7083","257.6","2011-09-09","0.00",,"80","63",,
"USC00142835","37.8421","-94.7083","257.6","2011-09-10","0.00",,"84","57",,
"USC00142835","37.8421","-94.7083","257.6","2011-09-11","0.00",,"83","56",,
"USC00142835","37.8421","-94.7083","257.6","2011-09-12","0.00",,"86","68",,
"USC00142835","37.8421","-94.7083","257.6","2011-09-13","0.00",,"93","79",,
"USC00142835","37.8421","-94.7083","257.6","2011-09-14","0.00",,"99","65",,
"USC00142835","37.8421","-94.7083","257.6","2011-09-15","0.00",,"68","50",,
"USC00142835","37.8421","-94.7083","257.6","2011-09-16","0.42",,"62","51",,
"USC00142835","37.8421","-94.7083","257.6","2011-09-17",,,"68","55",,
"USC00142835","37.8421","-94.7083","257.6","2011-09-18",,,"65","56",,
"USC00142835","37.8421","-94.7083","257.6","2011-09-19",,,"70","58",,
"USC00142835","37.8421","-94.7083","257.6","2011-09-20","0.00",,"82","58",,
"USC00142835","37.8421","-94.7083","257.6","2011-09-21","0.00",,"83","51",,
"USC00142835","37.8421","-94.7083","257.6","2011-09-22","0.10",,"72","54",,
"USC00142835","37.8421","-94.7083","257.6","2011-09-23","0.00",,"74","54",,
"USC00142835","37.8421","-94.7083","257.6","2011-09-24","0.00",,"79","53",,
"USC00142835","37.8421","-94.7083","257.6","2011-09-25","0.00",,"71","43",,
"USC00142835","37.8421","-94.7083","257.6","2011-09-26","0.00",,"69","50",,
"USC00142835","37.8421","-94.7083","257.6","2011-09-27","0.00",,"75","51",,
"USC00142835","37.8421","-94.7083","257.6","2011-09-28","0.00",,"80","57",,
"USC00142835","37.8421","-94.7083","257.6","2011-09-29","0.00",,"88","50",,
"USC00142835","37.8421","-94.7083","257.6","2011-09-30","0.00",,"83","55",,
"USC00142835","37.8421","-94.7083","257.6","2011-10-01","0.00",,"74","42",,
"USC00142835","37.8421","-94.7083","257.6","2011-10-02","0.00",,"74","39",,
"USC00142835","37.8421","-94.7083","257.6","2011-10-03","0.00",,"74","45",,
"USC00142835","37.8421","-94.7083","257.6","2011-10-04","0.00",,"77","49",,
"USC00142835","37.8421","-94.7083","257.6","2011-10-05","0.00",,"82","57",,
"USC00142835","37.8421","-94.7083","257.6","2011-10-06","0.00",,"83","57",,
"USC00142835","37.8421","-94.7083","257.6","2011-10-07","0.00",,"84","60",,
"USC00142835","37.8421","-94.7083","257.6","2011-10-08","0.00",,"85","66",,
"USC00142835","37.8421","-94.7083","257.6","2011-10-09","0.00",,"84","59",,
"USC00142835","37.8421","-94.7083","257.6","2011-10-10","0.29",,"83","55",,
"USC00142835","37.8421","-94.7083","257.6","2011-10-11",,,"71","56",,
"USC00142835","37.8421","-94.7083","257.6","2011-10-12","0.00",,"78","56",,
"USC00142835","37.8421","-94.7083","257.6","2011-10-13","0.00",,"81","48",,
"USC00142835","37.8421","-94.7083","257.6","2011-10-14","0.00",,"76","52",,
"USC00142835","37.8421","-94.7083","257.6","2011-10-15","0.00",,"72","42",,
"USC00142835","37.8421","-94.7083","257.6","2011-10-16","0.00",,"78","42",,
"USC00142835","37.8421","-94.7083","257.6","2011-10-17","0.00",,"82","53",,
"USC00142835","37.8421","-94.7083","257.6","2011-10-18","0.17",,,,,
"USC00142835","37.8421","-94.7083","257.6","2011-10-19","0.00",,"60","29",,
"USC00142835","37.8421","-94.7083","257.6","2011-10-20","0.00",,"53","32",,
"USC00142835","37.8421","-94.7083","257.6","2011-10-21","0.00",,"57","31",,
"USC00142835","37.8421","-94.7083","257.6","2011-10-22","0.00",,"70","32",,
"USC00142835","37.8421","-94.7083","257.6","2011-10-23","0.00",,"74","43",,
"USC00142835","37.8421","-94.7083","257.6","2011-10-24","0.00",,"78","47",,
"USC00142835","37.8421","-94.7083","257.6","2011-10-25","0.00",,"81","62",,
"USC00142835","37.8421","-94.7083","257.6","2011-10-26","0.09",,"84","50",,
"USC00142835","37.8421","-94.7083","257.6","2011-10-27","0.00",,"57","45",,
"USC00142835","37.8421","-94.7083","257.6","2011-10-28","0.00",,"58","32",,
"USC00142835","37.8421","-94.7083","257.6","2011-10-29","0.00",,"63","32",,
"USC00142835","37.8421","-94.7083","257.6","2011-10-30","0.00",,"67","48",,
"USC00142835","37.8421","-94.7083","257.6","2011-10-31","0.00",,"65","36",,
"USC00142835","37.8421","-94.7083","257.6","2011-11-01","0.00",,"73","49",,
"USC00142835","37.8421","-94.7083","257.6","2011-11-02","0.00",,"77","52",,
"USC00142835","37.8421","-94.7083","257.6","2011-11-03","1.33",,"65","34",,
"USC00142835","37.8421","-94.7083","257.6","2011-11-04","0.00",,"55","32",,
"USC00142835","37.8421","-94.7083","257.6","2011-11-05","0.00",,"61","42",,
"USC00142835","37.8421","-94.7083","257.6","2011-11-06","0.00",,"68","42",,
"USC00142835","37.8421","-94.7083","257.6","2011-11-07","0.00",,"70","51",,
"USC00142835","37.8421","-94.7083","257.6","2011-11-08","4.75",,"64","56",,
"USC00142835","37.8421","-94.7083","257.6","2011-11-09",,,"63","37",,
"USC00142835","37.8421","-94.7083","257.6","2011-11-10","0.00",,"55","37",,
"USC00142835","37.8421","-94.7083","257.6","2011-11-11","0.00",,"55","37",,
"USC00142835","37.8421","-94.7083","257.6","2011-11-12","0.00",,"66","51",,
"USC00142835","37.8421","-94.7083","257.6","2011-11-13","0.00",,"69","57",,
"USC00142835","37.8421","-94.7083","257.6","2011-11-14","0.00",,"71","51",,
"USC00142835","37.8421","-94.7083","257.6","2011-11-15","0.00",,"63","37",,
"USC00142835","37.8421","-94.7083","257.6","2011-11-16","0.00",,"67","37",,
"USC00142835","37.8421","-94.7083","257.6","2011-11-17","0.00",,"67","26",,
"USC00142835","37.8421","-94.7083","257.6","2011-11-18","0.00",,"55","38",,
"USC00142835","37.8421","-94.7083","257.6","2011-11-19","0.00",,"68","44",,
"USC00142835","37.8421","-94.7083","257.6","2011-11-20","0.00",,"74","33",,
"USC00142835","37.8421","-94.7083","257.6","2011-11-21","0.00",,"38","34",,
"USC00142835","37.8421","-94.7083","257.6","2011-11-22","0.63",,"42","38",,
"USC00142835","37.8421","-94.7083","257.6","2011-11-23","0.00",,"46","31",,
"USC00142835","37.8421","-94.7083","257.6","2011-11-24","0.00",,"60","35",,
"USC00142835","37.8421","-94.7083","257.6","2011-11-25","0.00",,"63","35",,
"USC00142835","37.8421","-94.7083","257.6","2011-11-26","0.00",,"62","44",,
"USC00142835","37.8421","-94.7083","257.6","2011-11-27","0.00",,"44","36",,
"USC00142835","37.8421","-94.7083","257.6","2011-11-28","0.00",,"40","22",,
"USC00142835","37.8421","-94.7083","257.6","2011-11-29","0.00",,"40","28",,
"USC00142835","37.8421","-94.7083","257.6","2011-11-30","0.00",,"49","22",,
"USC00142835","37.8421","-94.7083","257.6","2011-12-01","0.00",,"51","33",,
"USC00142835","37.8421","-94.7083","257.6","2011-12-02","0.00",,"56","34",,
"USC00142835","37.8421","-94.7083","257.6","2011-12-03","1.20",,"57","34",,
"USC00142835","37.8421","-94.7083","257.6","2011-12-04",,,"55","35",,
"USC00142835","37.8421","-94.7083","257.6","2011-12-05","0.00",,"42","26",,
"USC00142835","37.8421","-94.7083","257.6","2011-12-06","0.00",,"31","22",,
"USC00142835","37.8421","-94.7083","257.6","2011-12-07","0.00",,"34","16",,
"USC00142835","37.8421","-94.7083","257.6","2011-12-08","0.00",,"34","16",,
"USC00142835","37.8421","-94.7083","257.6","2011-12-09","0.00",,"39","23",,
"USC00142835","37.8421","-94.7083","257.6","2011-12-10","0.00",,"46","28",,
"USC00142835","37.8421","-94.7083","257.6","2011-12-11","0.00",,"47","23",,
"USC00142835","37.8421","-94.7083","257.6","2011-12-12","0.00",,"51","41",,
"USC00142835","37.8421","-94.7083","257.6","2011-12-13","0.21",,"46","38",,
"USC00142835","37.8421","-94.7083","257.6","2011-12-14",,,"57","43",,
"USC00142835","37.8421","-94.7083","257.6","2011-12-15","0.00",,"60","36",,
"USC00142835","37.8421","-94.7083","257.6","2011-12-16","0.00",,"46","24",,
"USC00142835","37.8421","-94.7083","257.6","2011-12-17","0.00",,"50","28",,
"USC00142835","37.8421","-94.7083","257.6","2011-12-18","0.00",,"54","28",,
"USC00142835","37.8421","-94.7083","257.6","2011-12-19","0.10",,"55","34",,
"USC00142835","37.8421","-94.7083","257.6","2011-12-20",,,"47","40",,
"USC00142835","37.8421","-94.7083","257.6","2011-12-21",,,"42","32",,
"USC00142835","37.8421","-94.7083","257.6","2011-12-22","0.00",,"46","21",,
"USC00142835","37.8421","-94.7083","257.6","2011-12-23","0.00",,"35","31",,
"USC00142835","37.8421","-94.7083","257.6","2011-12-24","0.00",,"38","25",,
"USC00142835","37.8421","-94.7083","257.6","2011-12-25","0.00",,"48","25",,
"USC00142835","37.8421","-94.7083","257.6","2011-12-26","0.00",,"54","26",,
"USC00142835","37.8421","-94.7083","257.6","2011-12-27","0.00",,"49","25",,
"USC00142835","37.8421","-94.7083","257.6","2011-12-28","0.00",,"54","37",,
"USC00142835","37.8421","-94.7083","257.6","2011-12-29","0.00",,"57","42",,
"USC00142835","37.8421","-94.7083","257.6","2011-12-30","0.00",,"58","36",,
"USC00142835","37.8421","-94.7083","257.6","2011-12-31","0.00",,"61","36",,
"USC00142835","37.8421","-94.7083","257.6","2012-01-01","0.00",,"66","36",,
"USC00142835","37.8421","-94.7083","257.6","2012-01-02","0.00",,"49","24",,
"USC00142835","37.8421","-94.7083","257.6","2012-01-03","0.00",,"40","17",,
"USC00142835","37.8421","-94.7083","257.6","2012-01-04","0.00",,"51","30",,
"USC00142835","37.8421","-94.7083","257.6","2012-01-05","0.00",,"55","32",,
"USC00142835","37.8421","-94.7083","257.6","2012-01-06","0.00",,"65","35",,
"USC00142835","37.8421","-94.7083","257.6","2012-01-07","0.00",,"66","35",,
"USC00142835","37.8421","-94.7083","257.6","2012-01-08","0.00",,"52","24",,
"USC00142835","37.8421","-94.7083","257.6","2012-01-09","0.00",,"44","23",,
"USC00142835","37.8421","-94.7083","257.6","2012-01-10","0.00",,"52","30",,
"USC00142835","37.8421","-94.7083","257.6","2012-01-11","0.00",,"56","25",,
"USC00142835","37.8421","-94.7083","257.6","2012-01-12","0.00",,"57","19",,
"USC00142835","37.8421","-94.7083","257.6","2012-01-13","0.00",,"24","14",,
"USC00142835","37.8421","-94.7083","257.6","2012-01-14","0.00",,"36","15",,
"USC00142835","37.8421","-94.7083","257.6","2012-01-15","0.00",,"46","24",,
"USC00142835","37.8421","-94.7083","257.6","2012-01-16","0.00",,"63","32",,
"USC00142835","37.8421","-94.7083","257.6","2012-01-17","0.47",,"68","22",,
"USC00142835","37.8421","-94.7083","257.6","2012-01-18","0.00",,"36","14",,
"USC00142835","37.8421","-94.7083","257.6","2012-01-19","0.00",,"40","27",,
"USC00142835","37.8421","-94.7083","257.6","2012-01-20","0.00",,"39","22",,
"USC00142835","37.8421","-94.7083","257.6","2012-01-21","0.00",,"39","15",,
"USC00142835","37.8421","-94.7083","257.6","2012-01-22","0.00",,"52","16",,
"USC00142835","37.8421","-94.7083","257.6","2012-01-23","0.00",,"61","36",,
"USC00142835","37.8421","-94.7083","257.6","2012-01-24","0.00",,"52","35",,
"USC00142835","37.8421","-94.7083","257.6","2012-01-25","0.00",,"60","36",,
"USC00142835","37.8421","-94.7083","257.6","2012-01-26","0.00",,"50","39",,
"USC00142835","37.8421","-94.7083","257.6","2012-01-27","0.00",,"59","30",,
"USC00142835","37.8421","-94.7083","257.6","2012-01-28","0.00",,"47","24",,
"USC00142835","37.8421","-94.7083","257.6","2012-01-29","0.00",,"49","28",,
"USC00142835","37.8421","-94.7083","257.6","2012-01-30","0.00",,"56","31",,
"USC00142835","37.8421","-94.7083","257.6","2012-01-31","0.00",,"58","33",,
"USC00142835","37.8421","-94.7083","257.6","2012-02-01","0.00",,"66","40",,
"USC00142835","37.8421","-94.7083","257.6","2012-02-02","0.00",,"63","29",,
"USC00142835","37.8421","-94.7083","257.6","2012-02-03","0.00",,"64","36",,
"USC00142835","37.8421","-94.7083","257.6","2012-02-04","1.20",,"46","43",,
"USC00142835","37.8421","-94.7083","257.6","2012-02-05","0.00",,"46","35",,
"USC00142835","37.8421","-94.7083","257.6","2012-02-06","0.00",,"50","32",,
"USC00142835","37.8421","-94.7083","257.6","2012-02-07","0.00",,"53","32",,
"USC00142835","37.8421","-94.7083","257.6","2012-02-08","0.14",,"45","34",,
"USC00142835","37.8421","-94.7083","257.6","2012-02-09","0.00",,"42","34",,
"USC00142835","37.8421","-94.7083","257.6","2012-02-10","0.00",,"42","34",,
"USC00142835","37.8421","-94.7083","257.6","2012-02-11","0.00",,"35","12",,
"USC00142835","37.8421","-94.7083","257.6","2012-02-12","0.00",,"29","11",,
"USC00142835","37.8421","-94.7083","257.6","2012-02-13","0.12",,"38","20",,
"USC00142835","37.8421","-94.7083","257.6","2012-02-14",,,"41","30",,
"USC00142835","37.8421","-94.7083","257.6","2012-02-15","0.00",,"50","34",,
"USC00142835","37.8421","-94.7083","257.6","2012-02-16","0.00",,"58","37",,
"USC00142835","37.8421","-94.7083","257.6","2012-02-17","0.00",,"53","40",,
"USC00142835","37.8421","-94.7083","257.6","2012-02-18","0.00",,"60","37",,
"USC00142835","37.8421","-94.7083","257.6","2012-02-19","0.00",,"43","28",,
"USC00142835","37.8421","-94.7083","257.6","2012-02-20","0.00",,"54","28",,
"USC00142835","37.8421","-94.7083","257.6","2012-02-21","0.70",,"53","36",,
"USC00142835","37.8421","-94.7083","257.6","2012-02-22","0.00",,"56","38",,
"USC00142835","37.8421","-94.7083","257.6","2012-02-23","0.00",,"67","47",,
"USC00142835","37.8421","-94.7083","257.6","2012-02-24","0.00",,"66","37",,
"USC00142835","37.8421","-94.7083","257.6","2012-02-25","0.00",,"50","27",,
"USC00142835","37.8421","-94.7083","257.6","2012-02-26","0.00",,"53","27",,
"USC00142835","37.8421","-94.7083","257.6","2012-02-27","0.00",,"63","33",,
"USC00142835","37.8421","-94.7083","257.6","2012-02-28","0.00",,"52","38",,
"USC00142835","37.8421","-94.7083","257.6","2012-02-29","0.14",,"69","41",,
"USC00142835","37.8421","-94.7083","257.6","2012-03-01","0.00",,"62","46",,
"USC00142835","37.8421","-94.7083","257.6","2012-03-02","0.00",,"73","40",,
"USC00142835","37.8421","-94.7083","257.6","2012-03-03","0.00",,"49","31",,
"USC00142835","37.8421","-94.7083","257.6","2012-03-04","0.00",,"52","30",,
"USC00142835","37.8421","-94.7083","257.6","2012-03-05","0.00",,"68","35",,
"USC00142835","37.8421","-94.7083","257.6","2012-03-06","0.00",,"68","39",,
"USC00142835","37.8421","-94.7083","257.6","2012-03-07","0.00",,"72","48",,
"USC00142835","37.8421","-94.7083","257.6","2012-03-08","0.00",,"68","36",,
"USC00142835","37.8421","-94.7083","257.6","2012-03-09","0.90",,"45","28",,
"USC00142835","37.8421","-94.7083","257.6","2012-03-10","0.00",,"62","32",,
"USC00142835","37.8421","-94.7083","257.6","2012-03-11","1.21",,"66","46",,
"USC00142835","37.8421","-94.7083","257.6","2012-03-12","0.00",,"57","44",,
"USC00142835","37.8421","-94.7083","257.6","2012-03-13","0.00",,"73","46",,
"USC00142835","37.8421","-94.7083","257.6","2012-03-14","0.00",,"81","55",,
"USC00142835","37.8421","-94.7083","257.6","2012-03-15","0.00",,"76","62",,
"USC00142835","37.8421","-94.7083","257.6","2012-03-16","0.00",,"78","64",,
"USC00142835","37.8421","-94.7083","257.6","2012-03-17","0.00",,"81","63",,
"USC00142835","37.8421","-94.7083","257.6","2012-03-18","0.00",,"75","64",,
"USC00142835","37.8421","-94.7083","257.6","2012-03-19","0.00",,"77","65",,
"USC00142835","37.8421","-94.7083","257.6","2012-03-20","2.78",,"75","56",,
"USC00142835","37.8421","-94.7083","257.6","2012-03-21",,,"59","56",,
"USC00142835","37.8421","-94.7083","257.6","2012-03-22",,,"59","46",,
"USC00142835","37.8421","-94.7083","257.6","2012-03-23",,,"64","46",,
"USC00142835","37.8421","-94.7083","257.6","2012-03-24","0.00",,"66","47",,
"USC00142835","37.8421","-94.7083","257.6","2012-03-25","0.00",,"75","47",,
"USC00142835","37.8421","-94.7083","257.6","2012-03-26","0.00",,"80","49",,
"USC00142835","37.8421","-94.7083","257.6","2012-03-27","0.00",,"82","58",,
"USC00142835","37.8421","-94.7083","257.6","2012-03-28","0.00",,"81","59",,
"USC00142835","37.8421","-94.7083","257.6","2012-03-29","0.00",,"80","67",,
"USC00142835","37.8421","-94.7083","257.6","2012-03-30","0.00",,"81","67",,
"USC00142835","37.8421","-94.7083","257.6","2012-04-01","0.00",,"81","58",,
"USC00142835","37.8421","-94.7083","257.6","2012-04-02","0.00",,"82","60",,
"USC00142835","37.8421","-94.7083","257.6","2012-04-03","0.00",,"87","62",,
"USC00142835","37.8421","-94.7083","257.6","2012-04-04","0.00",,"80","59",,
"USC00142835","37.8421","-94.7083","257.6","2012-04-05","0.12",,"72","51",,
"USC00142835","37.8421","-94.7083","257.6","2012-04-06","0.00",,"72","44",,
"USC00142835","37.8421","-94.7083","257.6","2012-04-07","0.00",,"70","52",,
"USC00142835","37.8421","-94.7083","257.6","2012-04-08","0.00",,"66","39",,
"USC00142835","37.8421","-94.7083","257.6","2012-04-09","0.00",,"69","43",,
"USC00142835","37.8421","-94.7083","257.6","2012-04-10","0.00",,"74","51",,
"USC00142835","37.8421","-94.7083","257.6","2012-04-11","0.00",,"67","45",,
"USC00142835","37.8421","-94.7083","257.6","2012-04-12","0.00",,"63","48",,
"USC00142835","37.8421","-94.7083","257.6","2012-04-13","0.45",,"63","53",,
"USC00142835","37.8421","-94.7083","257.6","2012-04-14",,,"75","53",,
"USC00142835","37.8421","-94.7083","257.6","2012-04-15","0.00",,"77","59",,
"USC00142835","37.8421","-94.7083","257.6","2012-04-16","0.75",,"72","47",,
"USC00142835","37.8421","-94.7083","257.6","2012-04-17","0.00",,"65","45",,
"USC00142835","37.8421","-94.7083","257.6","2012-04-18","0.00",,"73","54",,
"USC00142835","37.8421","-94.7083","257.6","2012-04-19","0.00",,"73","58",,
"USC00142835","37.8421","-94.7083","257.6","2012-04-20","0.00",,"80","47",,
"USC00142835","37.8421","-94.7083","257.6","2012-04-21","0.00",,"61","39",,
"USC00142835","37.8421","-94.7083","257.6","2012-04-22","0.00",,"62","39",,
"USC00142835","37.8421","-94.7083","257.6","2012-04-23","0.00",,"68","38",,
"USC00142835","37.8421","-94.7083","257.6","2012-04-24","0.00",,"69","46",,
"USC00142835","37.8421","-94.7083","257.6","2012-04-25","0.00",,"85","65",,
"USC00142835","37.8421","-94.7083","257.6","2012-04-26","0.00",,"89","57",,
"USC00142835","37.8421","-94.7083","257.6","2012-04-27","0.00",,"87","63",,
"USC00142835","37.8421","-94.7083","257.6","2012-04-28","0.00",,"72","62",,
"USC00142835","37.8421","-94.7083","257.6","2012-04-29","0.00",,"72","61",,
"USC00142835","37.8421","-94.7083","257.6","2012-04-30","4.85",,"76","61",,
"USC00142835","37.8421","-94.7083","257.6","2012-05-01","1.08",,"80","60",,
"USC00142835","37.8421","-94.7083","257.6","2012-05-02","0.00",,"81","70",,
"USC00142835","37.8421","-94.7083","257.6","2012-05-03","0.00",,"85","69",,
"USC00142835","37.8421","-94.7083","257.6","2012-05-04","0.00",,"86","72",,
"USC00142835","37.8421","-94.7083","257.6","2012-05-05","0.00",,"88","68",,
"USC00142835","37.8421","-94.7083","257.6","2012-05-06","0.00",,"89","70",,
"USC00142835","37.8421","-94.7083","257.6","2012-05-07","0.44",,"88","62",,
"USC00142835","37.8421","-94.7083","257.6","2012-05-08","0.00",,"73","53",,
"USC00142835","37.8421","-94.7083","257.6","2012-05-09","0.00",,"74","48",,
"USC00142835","37.8421","-94.7083","257.6","2012-05-10","0.00",,"72","50",,
"USC00142835","37.8421","-94.7083","257.6","2012-05-11","0.00",,"79","56",,
"USC00142835","37.8421","-94.7083","257.6","2012-05-12","0.00",,"78","58",,
"USC00142835","37.8421","-94.7083","257.6","2012-05-13","0.00",,"73","55",,
"USC00142835","37.8421","-94.7083","257.6","2012-05-14","0.00",,"76","53",,
"USC00142835","37.8421","-94.7083","257.6","2012-05-15","0.00",,"79","52",,
"USC00142835","37.8421","-94.7083","257.6","2012-05-16","0.00",,"82","57",,
"USC00142835","37.8421","-94.7083","257.6","2012-05-17","0.00",,"83","53",,
"USC00142835","37.8421","-94.7083","257.6","2012-05-18","0.00",,"87","63",,
"USC00142835","37.8421","-94.7083","257.6","2012-05-19","0.00",,"87","64",,
"USC00142835","37.8421","-94.7083","257.6","2012-05-20","0.00",,"86","64",,
"USC00142835","37.8421","-94.7083","257.6","2012-05-21","0.00",,"79","54",,
"USC00142835","37.8421","-94.7083","257.6","2012-05-22","0.00",,"76","49",,
"USC00142835","37.8421","-94.7083","257.6","2012-05-23","0.00",,"88","57",,
"USC00142835","37.8421","-94.7083","257.6","2012-05-24","0.00",,"90","71",,
"USC00142835","37.8421","-94.7083","257.6","2012-05-25","0.02",,"84","70",,
"USC00142835","37.8421","-94.7083","257.6","2012-05-26","0.00",,"92","72",,
"USC00142835","37.8421","-94.7083","257.6","2012-05-27","0.00",,"90","72",,
"USC00142835","37.8421","-94.7083","257.6","2012-05-28","0.00",,"92","74",,
"USC00142835","37.8421","-94.7083","257.6","2012-05-29","0.00",,"93","66",,
"USC00142835","37.8421","-94.7083","257.6","2012-05-30","0.39",,"93","57",,
"USC00142835","37.8421","-94.7083","257.6","2012-05-31",,,"87","61",,
"USC00142835","37.8421","-94.7083","257.6","2012-06-01","0.00",,"69","48",,
"USC00142835","37.8421","-94.7083","257.6","2012-06-02","0.00",,"63","51",,
"USC00142835","37.8421","-94.7083","257.6","2012-06-03","0.00",,"88","53",,
"USC00142835","37.8421","-94.7083","257.6","2012-06-04","0.00",,"85","68",,
"USC00142835","37.8421","-94.7083","257.6","2012-06-05","0.00",,"93","65",,
"USC00142835","37.8421","-94.7083","257.6","2012-06-06","0.00",,"86","60",,
"USC00142835","37.8421","-94.7083","257.6","2012-06-07","0.00",,"86","59",,
"USC00142835","37.8421","-94.7083","257.6","2012-06-08","0.00",,"84","57",,
"USC00142835","37.8421","-94.7083","257.6","2012-06-09","0.00",,"85","62",,
"USC00142835","37.8421","-94.7083","257.6","2012-06-10","0.00",,"90","64",,
"USC00142835","37.8421","-94.7083","257.6","2012-06-11","0.00",,"92","65",,
"USC00142835","37.8421","-94.7083","257.6","2012-06-12","0.00",,"82","58",,
"USC00142835","37.8421","-94.7083","257.6","2012-06-13","0.00",,"80","57",,
"USC00142835","37.8421","-94.7083","257.6","2012-06-14","0.00",,"87","65",,
"USC00142835","37.8421","-94.7083","257.6","2012-06-15","0.00",,"92","65",,
"USC00142835","37.8421","-94.7083","257.6","2012-06-16","0.00",,"89","68",,
"USC00142835","37.8421","-94.7083","257.6","2012-06-17","0.00",,"92","69",,
"USC00142835","37.8421","-94.7083","257.6","2012-06-18","0.00",,"94","71",,
"USC00142835","37.8421","-94.7083","257.6","2012-06-19","0.00",,"94","74",,
"USC00142835","37.8421","-94.7083","257.6","2012-06-20","0.00",,"90","75",,
"USC00142835","37.8421","-94.7083","257.6","2012-06-21","0.57",,"90","66",,
"USC00142835","37.8421","-94.7083","257.6","2012-06-22","0.00",,"90","65",,
"USC00142835","37.8421","-94.7083","257.6","2012-06-23","0.00",,"87","65",,
"USC00142835","37.8421","-94.7083","257.6","2012-06-24","0.00",,"94","68",,
"USC00142835","37.8421","-94.7083","257.6","2012-06-25","0.00",,"100","72",,
"USC00142835","37.8421","-94.7083","257.6","2012-06-26","0.00",,"103","62",,
